MISO.eventID,p.val_pre_post,BrainSpan (Postnatal),BrainSpan (Prenatal),GTEx,dPSI_pre_post,DM1_inclusion,Ensembl.geneID,HGNC.genesymbol,Chr,Strand,Start_up,End_up,Start_se,End_se,Start_dn,End_dn,Length_up,Length_se,Length_dn
chr7:108226208:108226378:-@chr7:108225645:108225701:-@chr7:108223725:108223836:-,1.03600595559497e-18,0.499615384615385,0.901311475409836,0.679186046511628,0.401696090794451,+,ENSG00000091129.19,NRCAM,chr7,-,108226208,108226378,108225645,108225701,108223725,108223836,171,57,112
chr7:117020218:117020629:+@chr7:117090749:117090837:+@chr7:117098613:117098815:+,2.16961267118172e-21,0.263076923076923,0.0619672131147541,0.211337209302326,-0.201109709962169,-,ENSG00000004866.20,ST7,chr7,+,117020218,117020629,117090749,117090837,117098613,117098815,412,89,203
chr7:117131885:117131960:+@chr7:117134124:117134192:+@chr7:117136081:117136235:+,7.15553322694928e-12,0.543846153846154,0.758032786885246,0.549302325581395,0.214186633039092,-,ENSG00000004866.20,ST7,chr7,+,117131885,117131960,117134124,117134192,117136081,117136235,76,69,155
chr7:122031474:122031559:+@chr7:122034095:122034115:+@chr7:122034282:122034378:+,2.29684257319216e-19,0.757307692307692,0.347704918032787,0.799476744186047,-0.409602774274905,-,ENSG00000106278.11,PTPRZ1,chr7,+,122031474,122031559,122034095,122034115,122034282,122034378,86,21,97
chr7:128805761:128805901:+@chr7:128806237:128806395:+@chr7:128806688:128806858:+,1.12394231134344e-23,0.237179487179487,0.722295081967213,0.335406976744186,0.485115594787726,+,ENSG00000128596.16,CCDC136,chr7,+,128805761,128805901,128806237,128806395,128806688,128806858,141,159,171
chr7:151119987:151120145:+@chr7:151120520:151120745:+@chr7:151122725:151123638:+,6.11724816563461e-17,0.385128205128205,0.159508196721311,0.481453488372093,-0.225620008406894,-,ENSG00000133612.18,AGAP3,chr7,+,151119987,151120145,151120520,151120745,151122725,151123638,159,226,914
chr7:151119987:151120145:+@chr7:151120520:151120745:+@chr7:151123794:151123886:+,2.09266688732051e-23,0.521666666666667,0.0960655737704918,0.614476744186047,-0.425601092896175,-,ENSG00000133612.18,AGAP3,chr7,+,151119987,151120145,151120520,151120745,151123794,151123886,159,226,93
chr7:26398601:26399021:+@chr7:26440370:26440505:+@chr7:26493795:26494256:+,3.99012799042818e-07,0.239102564102564,0.451967213114754,0.13343023255814,0.21286464901219,-,ENSG00000214870.8,AC004540.5,chr7,+,26398601,26399021,26440370,26440505,26493795,26494256,421,136,462
chr7:31092644:31092735:+@chr7:31100127:31100210:+@chr7:31103237:31103366:+,2.13351838216563e-11,0.329615384615385,0.594918032786885,0.25,0.265302648171501,+,ENSG00000078549.14,ADCYAP1R1,chr7,+,31092644,31092735,31100127,31100210,31103237,31103366,92,84,130
chr7:64814918:64815044:+@chr7:64830940:64831076:+@chr7:64831451:64833681:+,1.08602796120289e-12,0.548974358974359,0.281803278688525,0.594418604651163,-0.267171080285834,-,ENSG00000197008.9,ZNF138,chr7,+,64814918,64815044,64830940,64831076,64831451,64833681,127,137,2231
chr7:64815576:64815653:+@chr7:64830940:64831076:+@chr7:64831451:64833681:+,6.37340292011175e-12,0.526794871794872,0.284590163934426,0.53296511627907,-0.242204707860446,-,ENSG00000197008.9,ZNF138,chr7,+,64815576,64815653,64830940,64831076,64831451,64833681,78,137,2231
chr7:65387902:65388028:+@chr7:65388806:65388901:+@chr7:65398341:65401125:+,1.43781138087598e-13,0.653461538461538,0.855245901639344,0.620348837209302,0.201784363177806,+,ENSG00000146757.13,ZNF92,chr7,+,65387902,65388028,65388806,65388901,65398341,65401125,127,96,2785
chr7:74364255:74364315:+@chr7:74372932:74373036:+@chr7:74375887:74376822:+,2.26655649962831e-20,0.828205128205128,0.571147540983607,0.830290697674419,-0.257057587221522,-,ENSG00000106665.15,CLIP2,chr7,+,74364255,74364315,74372932,74373036,74375887,74376822,61,105,936
chr8:106726012:106726309:+@chr8:106737520:106737600:+@chr8:106739458:106739583:+,6.2807265497572e-15,0.851410256410256,0.58983606557377,0.758779069767442,-0.261574190836486,-,ENSG00000164830.18,OXR1,chr8,+,106726012,106726309,106737520,106737600,106739458,106739583,298,81,126
chr8:124562782:124562992:-@chr8:124557681:124557875:-@chr8:124556232:124556354:-,3.16495185735057e-19,0.415769230769231,0.108360655737705,0.499651162790698,-0.307408575031526,+,ENSG00000170873.18,MTSS1,chr8,-,124562782,124562992,124557681,124557875,124556232,124556354,211,195,123
chr8:124562782:124562992:-@chr8:124557681:124557875:-@chr8:124556232:124556405:-,3.11479921874606e-20,0.447948717948718,0.124754098360656,0.511744186046512,-0.323194619588062,+,ENSG00000170873.18,MTSS1,chr8,-,124562782,124562992,124557681,124557875,124556232,124556405,211,195,174
chr8:124562782:124562992:-@chr8:124558713:124558832:-@chr8:124557681:124557875:-,6.36893891758239e-15,0.41448717948718,0.77327868852459,0.549651162790698,0.358791509037411,-,ENSG00000170873.18,MTSS1,chr8,-,124562782,124562992,124558713,124558832,124557681,124557875,211,120,195
chr8:140764234:140764290:-@chr8:140762368:140762388:-@chr8:140761165:140761262:-,5.25459237062134e-10,0.55025641025641,0.787377049180328,0.493837209302326,0.237120638923918,-,ENSG00000169398.19,PTK2,chr8,-,140764234,140764290,140762368,140762388,140761165,140761262,57,21,98
chr8:22053570:22053786:+@chr8:22054777:22055007:+@chr8:22066705:22066893:+,1.58942154137269e-08,0.640897435897436,0.85,0.450988372093023,0.209102564102564,+,ENSG00000158856.17,DMTN,chr8,+,22053570,22053786,22054777,22055007,22066705,22066893,217,231,189
chr8:38268823:38268990:-@chr8:38268371:38268461:-@chr8:38267897:38267960:-,2.7376748496019e-19,0.670384615384615,0.876229508196721,0.848953488372093,0.205844892812106,+,ENSG00000147535.16,PLPP5,chr8,-,38268823,38268990,38268371,38268461,38267897,38267960,168,91,64
chr8:95031995:95032098:+@chr8:95034008:95034122:+@chr8:95035454:95035576:+,1.21856188580962e-14,0.178205128205128,0.378852459016394,0.16296511627907,0.200647330811265,+,ENSG00000156170.12,NDUFAF6,chr8,+,95031995,95032098,95034008,95034122,95035454,95035576,104,115,123
chr9:117214358:117214742:-@chr9:117141326:117141478:-@chr9:117096044:117096151:-,2.17600294661153e-15,0.478589743589744,0.682950819672131,0.535988372093023,0.204361076082388,-,ENSG00000148219.16,ASTN2,chr9,-,117214358,117214742,117141326,117141478,117096044,117096151,385,153,108
chr9:121281470:121281562:+@chr9:121300056:121300126:+@chr9:121301963:121302167:+,1.07871034772229e-14,0.362564102564103,0.153606557377049,0.25843023255814,-0.208957545187053,-,ENSG00000148180.19,GSN,chr9,+,121281470,121281562,121300056,121300126,121301963,121302167,93,71,205
chr9:123403402:123403490:-@chr9:123387730:123387858:-@chr9:123383655:123383913:-,8.74838352660471e-16,0.808589743589744,0.527049180327869,0.812906976744186,-0.281540563261875,-,ENSG00000119522.16,DENND1A,chr9,-,123403402,123403490,123387730,123387858,123383655,123383913,89,129,259
chr9:128101309:128101396:+@chr9:128102080:128102115:+@chr9:128102370:128102481:+,3.83995694036942e-12,0.397692307692308,0.679180327868853,0.329651162790698,0.281488020176545,+,ENSG00000148339.12,SLC25A25,chr9,+,128101309,128101396,128102080,128102115,128102370,128102481,88,36,112
chr9:128250725:128250940:+@chr9:128253101:128253137:+@chr9:128254006:128255248:+,2.90025049379676e-10,0.365,0.647704918032787,0.469011627906977,0.282704918032787,+,ENSG00000106976.20,DNM1,chr9,+,128250725,128250940,128253101,128253137,128254006,128255248,216,37,1243
chr9:128273850:128273972:-@chr9:128272785:128272865:-@chr9:128268420:128268524:-,7.19775244579819e-23,0.734102564102564,0.125081967213115,0.815,-0.609020596889449,-,ENSG00000167110.17,GOLGA2,chr9,-,128273850,128273972,128272785,128272865,128268420,128268524,123,81,105
chr9:133473980:133474088:-@chr9:133473415:133473600:-@chr9:133473105:133473250:-,3.16568960165726e-16,0.757307692307692,0.538524590163934,0.771860465116279,-0.218783102143758,-,ENSG00000160326.13,SLC2A6,chr9,-,133473980,133474088,133473415,133473600,133473105,133473250,109,186,146
chr9:14102422:14102510:-@chr9:14093460:14093464:-@chr9:14087629:14088326:-,5.744177395937e-17,0.307948717948718,0.105737704918033,0.278372093023256,-0.202211013030685,-,ENSG00000147862.15,NFIB,chr9,-,14102422,14102510,14093460,14093464,14087629,14088326,89,5,698
chr9:2158456:2158978:+@chr9:2159814:2159909:+@chr9:2161686:2161903:+,2.68253001913049e-12,0.352179487179487,0.149016393442623,0.365988372093023,-0.203163093736864,-,ENSG00000080503.22,SMARCA2,chr9,+,2158456,2158978,2159814,2159909,2161686,2161903,523,96,218
chr9:36204068:36204179:+@chr9:36210625:36210660:+@chr9:36211603:36212059:+,8.68170553340656e-21,0.410128205128205,0.0785245901639344,0.407732558139535,-0.331603614964271,-,ENSG00000122705.16,CLTA,chr9,+,36204068,36204179,36210625,36210660,36211603,36212059,112,36,457
chr9:36209267:36209320:+@chr9:36210625:36210660:+@chr9:36211603:36212059:+,3.27114408008701e-20,0.588461538461539,0.171311475409836,0.5575,-0.417150063051702,+,ENSG00000122705.16,CLTA,chr9,+,36209267,36209320,36210625,36210660,36211603,36212059,54,36,457
chr9:93110568:93110721:+@chr9:93111879:93111938:+@chr9:93112218:93112289:+,1.11566630896593e-12,0.617820512820513,0.405573770491803,0.670988372093023,-0.21224674232871,-,ENSG00000165233.17,CARD19,chr9,+,93110568,93110721,93111879,93111938,93112218,93112289,154,60,72
chr9:96918643:96918826:-@chr9:96902917:96903108:-@chr9:96897917:96898127:-,2.28864326432216e-11,0.479615384615385,0.242786885245902,0.546569767441861,-0.236828499369483,-,ENSG00000196312.12,MFSD14C,chr9,-,96918643,96918826,96902917,96903108,96897917,96898127,184,192,211
chrX:103685171:103685260:-@chrX:103678499:103678651:-@chrX:103675500:103677051:-,1.74735911025689e-19,0.253461538461538,0.458032786885246,0.306337209302326,0.204571248423707,+,ENSG00000123562.16,MORF4L2,chrX,-,103685171,103685260,103678499,103678651,103675500,103677051,90,153,1552
chrX:123465674:123465788:+@chrX:123480063:123480177:+@chrX:123482799:123483046:+,5.31112150935918e-22,0.536666666666667,0.858196721311476,0.526046511627907,0.321530054644809,-,ENSG00000125675.17,GRIA3,chrX,+,123465674,123465788,123480063,123480177,123482799,123483046,115,115,248
chrX:130165551:130165887:-@chrX:130155156:130155286:-@chrX:130149469:130149568:-,1.99856564115508e-08,0.647179487179487,0.437704918032787,0.729651162790698,-0.2094745691467,+,ENSG00000156709.13,AIFM1,chrX,-,130165551,130165887,130155156,130155286,130149469,130149568,337,131,100
chrX:134781821:134781917:-@chrX:134772143:134772283:-@chrX:134769567:134771354:-,2.2451789090719e-21,0.205769230769231,0.800327868852459,0.149302325581395,0.594558638083228,+,ENSG00000156504.16,FAM122B,chrX,-,134781821,134781917,134772143,134772283,134769567,134771354,97,141,1788
chrX:136208455:136208641:+@chrX:136209243:136209442:+@chrX:136209871:136211359:+,7.07866876434045e-11,0.339358974358974,0.550163934426229,0.25093023255814,0.210804960067255,-,ENSG00000022267.16,FHL1,chrX,+,136208455,136208641,136209243,136209442,136209871,136211359,187,200,1489
chrX:153564921:153565103:+@chrX:153569603:153569756:+@chrX:153579978:153580589:+,6.1702435606652e-14,0.757179487179487,0.482786885245902,0.716046511627907,-0.274392601933586,-,ENSG00000067842.17,ATP2B3,chrX,+,153564921,153565103,153569603,153569756,153579978,153580589,183,154,612
chrX:153808342:153808595:-@chrX:153807897:153808139:-@chrX:153807279:153807369:-,5.88393409801928e-24,0.826538461538462,0.12655737704918,0.913546511627907,-0.699981084489281,-,ENSG00000067840.12,PDZD4,chrX,-,153808342,153808595,153807897,153808139,153807279,153807369,254,243,91
chrX:31134102:31134194:-@chrX:31126642:31126673:-@chrX:31119228:31121930:-,2.62721027205621e-18,0.458205128205128,0.155901639344262,0.529651162790698,-0.302303488860866,-,ENSG00000198947.15,DMD,chrX,-,31134102,31134194,31126642,31126673,31119228,31121930,93,32,2703
chrX:3612177:3612325:-@chrX:3611222:3611334:-@chrX:3604370:3608945:-,9.59225440482041e-21,0.314102564102564,0.0959016393442623,0.165,-0.218200924758302,-,ENSG00000183943.5,PRKX,chrX,-,3612177,3612325,3611222,3611334,3604370,3608945,149,113,4576
chrX:55722186:55722285:+@chrX:55727307:55727390:+@chrX:55729294:55729360:+,2.86948405711159e-15,0.716153846153846,0.473934426229508,0.707906976744186,-0.242219419924338,-,ENSG00000083750.12,RRAGB,chrX,+,55722186,55722285,55727307,55727390,55729294,55729360,100,84,67
